,lat,lon,timestamp,amenity,name,tags,is_common,is_tourism,is_interesting
1314,49.2352414,-123.0652874,2019-09-13T13:57:02.000-07:00,dentist,Brush Dental Clinic,"{'addr:housenumber': '5470', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}",False,False,True
1315,49.1980191,-123.1737988,2017-06-26T21:23:13.000-07:00,telephone,,{},False,False,True
1316,49.2353536,-123.065652,2019-09-13T13:57:02.000-07:00,restaurant,Banh Mi Saigon,"{'addr:housenumber': '5397', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}",False,False,True
1317,49.2376464,-123.0655809,2019-11-09T05:01:37.000-08:00,restaurant,La Maison Da Nang,"{'addr:province': 'BC', 'addr:housenumber': '5195', 'addr:street': 'Victoria Drive', 'addr:postcode': 'V5P 3V1', 'addr:city': 'Vancouver'}",False,False,True
1318,49.2385647,-123.0655669,2019-09-13T13:57:02.000-07:00,restaurant,Bun Cha Ca Hoang Yen,"{'addr:housenumber': '5083', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}",False,False,True
1319,49.2385372,-123.0651956,2019-12-22T23:22:50.000-08:00,restaurant,Chau Veggie Express,"{'diet:vegetarian': 'yes', 'addr:housenumber': '5052', 'addr:street': 'Victoria Drive', 'diet:vegan': 'only', 'addr:city': 'Vancouver'}",False,False,True
1320,49.2386583,-123.0655595,2019-11-09T05:01:37.000-08:00,restaurant,Kozak Ukraїnian Eatery,"{'addr:province': 'BC', 'addr:housenumber': '5073', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}",False,False,True
1321,49.2429948,-123.0601948,2019-09-13T13:57:02.000-07:00,restaurant,17°C Dessert Café,"{'addr:housenumber': '2229', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",False,False,True
1322,49.2430699,-123.0603612,2019-09-13T13:57:02.000-07:00,restaurant,Kings Cafe,"{'addr:housenumber': '2223', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",False,False,True
1323,49.2428075,-123.0597783,2019-10-28T18:00:55.000-07:00,dentist,Dentist on Kingsway,"{'addr:housenumber': '2249', 'addr:street': 'Kingsway', 'healthcare': 'dentist', 'addr:city': 'Vancouver'}",False,False,True
1324,49.2426381,-123.0592231,2019-09-13T13:57:02.000-07:00,restaurant,Pho Hoa Noodle Soup,"{'cuisine': 'vietnamese', 'addr:housenumber': '2257', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",False,False,True
1340,49.2804782,-122.6894958,2017-06-26T21:51:19.000-07:00,parking,,{},False,False,True
1365,49.1807715,-123.1340777,2017-06-27T15:35:54.000-07:00,restaurant,Shiang Garden Seafood Restaurant,{'name:en': 'Shiang Garden Seafood Restaurant'},False,False,True
1366,49.048428,-122.3119161,2016-10-08T07:09:24.000-07:00,atm,,{'level': '0'},False,False,True
1367,49.280651399999996,-123.1317557,2020-03-14T19:34:44.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '6'}",False,False,True
1368,49.2871315,-123.1186171,2016-10-08T03:33:24.000-07:00,bicycle_rental,Pender & Burrard,"{'ref': '0016', 'capacity': '26', 'network': 'Mobi'}",False,False,True
1369,49.0493349,-122.3116609,2016-12-11T18:15:25.000-08:00,atm,,{'level': '0'},False,False,True
1370,49.1713655,-123.1398643,2016-10-08T17:15:50.000-07:00,community_centre,City Centre Community Centre,"{'addr:housenumber': '5900', 'addr:street': 'Minoru Boulevard', 'addr:unit': '105', 'addr:city': 'Richmond'}",False,False,True
1371,49.1713682,-123.139766,2018-02-09T05:00:10.000-08:00,university,Trinity Western University - Richmond,"{'addr:housenumber': '5900', 'addr:street': 'Minoru Boulevard', 'phone': '+1-604-513-2193', 'addr:city': 'Richmond'}",False,False,True
1372,49.2844778,-123.1123491,2016-10-08T17:47:21.000-07:00,university,Simon Fraser University - Vancouver Campus,"{'addr:housenumber': '515', 'short_name': 'SFU Vancouver', 'addr:street': 'West Hastings Street', 'addr:city': 'Vancouver'}",False,False,True
1373,49.2809073,-123.0098236,2020-05-10T00:30:58.000-07:00,restaurant,Anton's Pasta Bar,"{'addr:housenumber': '4260', 'website': 'https://antonspastabar.com/', 'cuisine': 'italian;pasta', 'name:en': ""Anton's Pasta Bar"", 'outdoor_seating': 'no', 'addr:street': 'Hastings Street', 'opening_hours:covid19': 'Tu-Th 11:30-20:30; Fr-Sa 11:30-21:30', 'addr:postcode': 'V5C 2J6', 'takeaway': 'yes'}",False,False,True
1374,49.0498661,-122.311635,2019-09-02T22:08:26.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'level': '0', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '404', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'Subway'}",False,False,True
1375,49.0498031,-122.3114531,2019-09-02T22:08:26.000-07:00,fast_food,A&W,"{'brand:wikidata': 'Q2818848', 'website': 'http://aw.ca', 'internet_access': 'wlan', 'level': '0', 'brand:wikipedia': 'en:A&W (Canada)', 'internet_access:fee': 'no', 'cuisine': 'burger', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '402', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'outdoor_seating': 'no', 'addr:street': 'South Fraser Way', 'brand': 'A&W'}",False,False,True
1377,49.0495367,-122.3117487,2019-09-02T22:08:26.000-07:00,fast_food,DQ Orange Julius,"{'official_name': 'Dairy Queen Orange Julius Treat Centre', 'addr:housenumber': '32900', 'website': 'http://www.orangejulius.com', 'level': '0', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'cuisine': 'juice', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2S 5A1', 'addr:unit': '410'}",False,False,True
1378,49.0496405,-122.3118348,2019-10-29T04:00:37.000-07:00,fast_food,New York Fries,"{'brand:wikidata': 'Q7013558', 'website': 'https://m.facebook.com/nyfsevenoaks', 'level': '0', 'brand:wikipedia': 'en:New York Fries', 'cuisine': 'fries', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '409', 'url': 'http://www.newyorkfries.com', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'New York Fries'}",False,False,True
1379,49.0495887,-122.3117934,2019-09-02T22:08:26.000-07:00,fast_food,OPA! of Greece,"{'addr:housenumber': '32900', 'website': 'https://opasouvlaki.ca/', 'phone': '+1-604-746-5559', 'level': '0', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'cuisine': 'greek', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2S 5A1', 'addr:unit': '410'}",False,False,True
1380,49.0498024,-122.3117717,2019-12-15T14:47:03.000-08:00,construction,Sy's Vegan Bistro,"{'addr:housenumber': '32900', 'website': 'http://sysveganbistro.com', 'level': '0', 'construction': 'fast_food', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2S 5A1', 'addr:unit': '406', 'operator': 'Sy Mytting'}",False,False,True
1381,49.0498388,-122.3117035,2019-09-02T22:08:26.000-07:00,fast_food,Manchu Wok,"{'brand:wikidata': 'Q6747622', 'website': 'https://manchuwok.com/', 'level': '0', 'brand:wikipedia': 'en:Manchu Wok', 'cuisine': 'chinese', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '405', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'Manchu Wok'}",False,False,True
1382,49.0496845,-122.311872,2019-09-02T22:08:26.000-07:00,fast_food,ono's of Japan,"{'addr:housenumber': '32900', 'level': '0', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'cuisine': 'japanese', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2S 5A1', 'addr:unit': '408'}",False,False,True
1383,49.0497721,-122.311822,2019-10-29T04:00:37.000-07:00,fast_food,Freshslice Pizza,"{'brand:wikidata': 'Q5503082', 'level': '0', 'brand:wikipedia': 'en:Freshslice Pizza', 'cuisine': 'pizza', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '407', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'Freshslice Pizza'}",False,False,True
1384,49.049844,-122.3115361,2019-09-02T22:08:26.000-07:00,fast_food,Thaï Express,"{'website': 'https://www.thaiexpress.ca', 'internet_access': 'wlan', 'level': '0', 'internet_access:fee': 'no', 'cuisine': 'thai', 'addr:postcode': 'V2S 5A1', 'addr:unit': '403', 'addr:housenumber': '32900', 'alt_name': 'Thai Express', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way'}",False,False,True
1385,49.2458146,-123.0900087,2019-09-02T22:08:26.000-07:00,restaurant,Masayoshi,"{'wheelchair': 'yes', 'addr:housenumber': '4376', 'phone': '+1-604-428-6272', 'smoking': 'no', 'opening_hours': 'Mo-Sa 18:00-22:00; Su off', 'cuisine': 'japanese', 'addr:street': 'Fraser Street', 'takeaway': 'yes', 'addr:city': 'Vancouver'}",False,False,True
1386,49.2467148,-123.1010057,2019-10-29T21:16:32.000-07:00,restaurant,Meet on Main,"{'diet:vegetarian': 'yes', 'addr:housenumber': '4288', 'addr:street': 'Main Street'}",False,False,True
1387,49.2832439,-123.104844,2018-05-08T03:48:34.000-07:00,restaurant,Meet in Gastown,"{'diet:vegetarian': 'only', 'cuisine': 'burger', 'addr:housenumber': '12', 'addr:street': 'Water Street', 'diet:vegan': 'yes'}",False,False,True
1388,49.1524881,-122.8900312,2020-01-05T07:06:07.000-08:00,restaurant,Chongqing,"{'addr:housenumber': '8220', 'website': 'https://chong-qing-restaurant-surrey.securebrygid.com/zgrid/themes/11951/portal/index.jsp', 'phone': '+1-604-593-6929', 'opening_hours': 'Su-Sa 11:00-22:00', 'cuisine': 'chinese', 'addr:street': 'Scott Road'}",False,False,True
1389,49.2513521,-123.1011962,2019-12-15T22:33:23.000-08:00,restaurant,Bob Likes Thai Food,"{'addr:housenumber': '3755', 'website': 'http://www.boblikesthaifood.com', 'phone': '+1-604-568-8538', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'thai', 'addr:street': 'Main Street', 'addr:postcode': 'V5N 3N8', 'email': 'boblikesthaifood@gmail.com'}",False,False,True
1390,49.2507803,-123.1011735,2019-03-19T06:05:43.000-07:00,restaurant,The Fish Counter,"{'addr:housenumber': '3825', 'website': 'https://www.thefishcounter.com/', 'phone': '+1-604-876-3474', 'opening_hours': 'Th-Mo 10:00-20:00', 'cuisine': 'fish_and_chips', 'addr:street': 'Main Street'}",False,False,True
1391,49.1698396,-122.889851,2016-12-09T05:22:50.000-08:00,restaurant,Thai by Thai,"{'wheelchair': 'yes', 'delivery': 'yes', 'addr:housenumber': '9164', 'website': 'http://thaibythaibc.ca/', 'phone': '+1-604-593-5244', 'smoking': 'no', 'opening_hours': 'Mo-Fr 11:30-15:00,17:00-22:00; Sa 17:00-22:00; Su 11:30-15:00,17:00-21:00', 'cuisine': 'thai', 'addr:street': 'Scott Road', 'takeaway': 'yes'}",False,False,True
1392,49.1542575,-122.8908904,2020-01-05T06:48:24.000-08:00,restaurant,Tasty Indian Bistro,"{'addr:housenumber': '8295', 'website': 'http://tastybistro.com', 'phone': '+1-604-507-9393', 'opening_hours': 'Su-Sa 11:30-23:00', 'cuisine': 'indian', 'addr:street': 'Scott Road'}",False,False,True
1393,49.1654474,-122.8898095,2020-01-05T06:50:21.000-08:00,restaurant,Krishna's Dosa Grill,"{'addr:housenumber': '8910', 'website': 'https://www.krishnasdosagrill.com/', 'phone': '+1-604-599-7010', 'opening_hours': 'Mo-Th 11:30-21:30; Fr-Su 11:30-22:00', 'cuisine': 'indian', 'addr:street': 'Scott Road'}",False,False,True
1394,49.1637058,-122.8909132,2020-01-08T07:02:55.000-08:00,restaurant,Desi Junction Lounge & Restaurant,"{'addr:housenumber': '8821', 'website': 'https://www.desijunctionrestaurant.com/', 'phone': '+1-604-592-6360', 'opening_hours': 'Mo-Th, Su 11:00-23:00; Fr, Sa 11:00-23:30', 'cuisine': 'indian', 'addr:street': 'Scott Road'}",False,False,True
1395,49.1485074,-122.8714418,2016-10-09T09:14:46.000-07:00,restaurant,Mayuri Indian Cuisine,"{'cuisine': 'indian_vegetarian', 'addr:housenumber': '12677', 'addr:street': '80 Avenue', 'addr:unit': '102A'}",False,False,True
1396,49.2826068,-123.108081,2016-10-09T09:46:32.000-07:00,cinema,Goldcorp Centre for the Arts,"{'addr:housenumber': '149', 'alt_name': 'Simon Fraser University Goldcorp Centre for the Arts', 'short_name': 'SFU Goldcorp Centre for the Arts', 'addr:street': 'West Hastings Street'}",False,False,True
1397,49.2799912,-123.1164576,2020-03-08T23:06:19.000-07:00,theatre,The Centre For Performing Arts,"{'addr:province': 'BC', 'addr:housenumber': '777', 'short_name': 'The Centre', 'addr:street': 'Homer Street', 'addr:postcode': 'V6B 2W1', 'wikidata': 'Q38378369', 'addr:city': 'Vancouver'}",False,False,True
1398,49.1900436,-122.8051244,2019-08-23T11:23:31.000-07:00,pharmacy,London Drugs,"{'brand:wikidata': 'Q3258955', 'wheelchair': 'yes', 'addr:housenumber': '10355', 'website': 'https://www.londondrugs.com/', 'phone': '+1-604-448-4809', 'brand:wikipedia': 'en:London Drugs', 'drive_through': 'no', 'opening_hours': 'Mo-Sa 09:00-22:00; Su 10:00-20:00; PH 09:00-21:00', 'addr:street': '152 Street', 'brand': 'London Drugs', 'healthcare': 'pharmacy'}",False,False,True
1399,49.11765,-122.6689767,2019-10-29T07:26:40.000-07:00,restaurant,Chuck E. Cheese's,"{'brand:wikidata': 'Q2438391', 'addr:housenumber': '6339', 'brand:wikipedia': ""en:Chuck E. Cheese's"", 'cuisine': 'pizza', 'addr:street': '200 Street', 'leisure': 'amusement_arcade', 'brand': ""Chuck E. Cheese's""}",False,False,True
1400,49.1754035,-123.1342502,2018-09-27T08:54:12.000-07:00,restaurant,No. 9 Restaurant,"{'addr:housenumber': '5300', 'website': 'http://richmond9.com/', 'phone': '+1-604-278-7700', 'smoking': 'no', 'opening_hours': '24/7', 'cuisine': 'chinese', 'addr:street': 'Number 3 Road', 'addr:unit': '812'}",False,False,True
1401,49.1707675,-123.1358591,2019-09-13T13:56:59.000-07:00,restaurant,HaiDiLao Hot Pot,"{'cuisine': 'chinese', 'addr:housenumber': '5890', 'addr:street': 'Number 3 Road', 'addr:city': 'Richmond'}",False,False,True
1402,49.1627624,-123.122783,2020-04-22T15:43:16.000-07:00,post_box,Canada Post,{'operator': 'Canada Post'},False,False,True
1403,49.1625651,-123.1344187,2016-10-09T20:23:58.000-07:00,post_box,,{'operator': 'Canada Post'},False,False,True
1404,49.1625255,-123.1406932,2016-10-09T20:27:47.000-07:00,post_box,,{'operator': 'Canada Post'},False,False,True
1405,49.1629412,-123.1648235,2020-04-22T15:43:16.000-07:00,post_box,Canada Post,{'operator': 'Canada Post'},False,False,True
1406,49.219096,-122.6841509,2016-10-09T23:22:51.000-07:00,post_box,,{},False,False,True
1407,49.2225148,-122.6904636,2018-10-26T20:30:47.000-07:00,pub,Jolly Coachman Pub,"{'addr:housenumber': '19167', 'website': 'http://www.jollycoachman.com', 'addr:street': 'Ford Road', 'phone': '+1-604-465-9911'}",False,False,True
1408,49.2216128,-122.6837049,2016-10-09T23:22:49.000-07:00,post_box,,{},False,False,True
1409,49.2208595,-122.684196,2016-10-09T23:22:50.000-07:00,post_box,,{},False,False,True
1410,49.2199994,-122.6841565,2016-10-09T23:22:50.000-07:00,post_box,,{},False,False,True
1411,49.2185399,-122.6869356,2016-10-09T23:22:52.000-07:00,post_box,,{},False,False,True
1412,49.2190807,-122.688614,2016-10-09T23:22:52.000-07:00,post_box,,{},False,False,True
1414,49.2277646,-122.690007,2017-07-31T05:11:50.000-07:00,fuel,Shell,{'operator': 'Shell'},False,False,True
1415,49.2468168,-122.7492809,2017-07-12T04:02:03.000-07:00,fuel,,"{'brand': 'Chevron', 'operator': 'Chevron'}",False,False,True
1416,49.2631357,-122.8465875,2016-10-09T23:22:58.000-07:00,post_box,,{},False,False,True
1417,49.2243252,-122.6890769,2017-07-31T18:05:38.000-07:00,fuel,Chevron,{'operator': 'Chevron'},False,False,True
1418,49.2315872,-122.6898779,2017-07-31T05:11:50.000-07:00,fuel,,{'operator': 'Petro-Canada'},False,False,True
1419,49.2308545,-122.8200848,2017-02-13T21:35:45.000-08:00,fuel,,"{'addr:housenumber': '2595', 'addr:street': 'Shuswap Avenue', 'operator': 'Chevron'}",False,False,True
1423,49.2313896,-123.0657674,2017-06-26T21:20:51.000-07:00,restaurant,Mui Garden,{'cuisine': 'chinese'},False,False,True
1424,49.2630367,-123.1013042,2020-06-23T20:58:12.000-07:00,fast_food,Freshslice Pizza,"{'brand:wikidata': 'Q5503082', 'addr:housenumber': '183', 'brand:wikipedia': 'en:Freshslice Pizza', 'opening_hours': 'Mo-We 10:00-01:00; Th 10:00-02:00; Fr 10:00-03:30; Sa 11:00-03:30; Su 11:00-23:00', 'cuisine': 'pizza', 'name:en': 'Freshslice Pizza', 'addr:street': 'East Broadway', 'takeaway': 'yes', 'brand': 'Freshslice Pizza'}",False,False,True
1425,49.2630411,-123.1015414,2020-06-23T20:58:12.000-07:00,restaurant,Fable Diner,"{'opening_hours': 'Mo-Fr 10:00-22:00; Sa 09:30-22:00; Su 09:30-15:00', 'addr:housenumber': '151', 'name:en': 'Fable Diner', 'addr:street': 'East Broadway'}",False,False,True
1426,49.2808856,-123.011264,2018-02-14T21:45:51.000-08:00,cafe,Waves Coffee,"{'addr:housenumber': '4204', 'name:en': 'Waves Coffee', 'addr:street': 'Hastings Street'}",False,False,True
1427,49.2477077,-122.8189236,2019-09-09T04:26:19.000-07:00,post_box,,{},False,False,True
1428,49.2476188,-122.8178007,2019-09-09T04:26:19.000-07:00,post_box,,{'post_box:type': 'community'},False,False,True
1431,49.2756276,-122.7985284,2016-10-10T20:31:03.000-07:00,bicycle_parking,,{},False,False,True
1434,49.2754129,-122.798692,2016-10-10T20:31:04.000-07:00,bicycle_parking,,{},False,False,True
1435,49.2752659,-122.7988044,2016-10-11T04:06:59.000-07:00,bicycle_parking,,{},False,False,True
1440,49.2795202,-122.8496591,2017-08-25T23:28:42.000-07:00,drinking_water,,{},False,False,True
1441,49.2794309,-122.8486666,2016-10-10T21:30:39.000-07:00,bicycle_parking,,{},False,False,True
1442,49.1626005,-123.1811013,2020-04-22T15:43:16.000-07:00,post_box,Canada Post,{'operator': 'Canada Post'},False,False,True
1443,49.1700563,-123.1674228,2016-10-10T22:13:34.000-07:00,post_box,,{'operator': 'Canada Post'},False,False,True
1444,49.1918147,-122.8503531,2016-10-10T22:17:36.000-07:00,post_box,,{'operator': 'Canada Post'},False,False,True
1445,49.191627,-122.8295325,2020-01-05T06:11:42.000-08:00,post_box,Canada Post,"{'brand:wikidata': 'Q1032001', 'collection_times': 'Mo-Fr 14:00', 'website': 'https://www.canadapost.ca/', 'brand:wikipedia': 'en:Canada Post', 'drive_through': 'no', 'operator': 'Canada Post'}",False,False,True
1446,49.1916212,-122.8222472,2020-04-20T06:02:31.000-07:00,post_box,Canada Post,"{'brand:wikidata': 'Q1032001', 'collection_times': 'Mo-Fr 14:00', 'website': 'https://www.canadapost.ca/', 'brand:wikipedia': 'en:Canada Post', 'drive_through': 'no', 'operator': 'Canada Post'}",False,False,True
1447,49.1055548,-122.7402471,2020-05-05T21:02:04.000-07:00,restaurant,The Chopped Leaf,"{'addr:province': 'BC', 'addr:housenumber': '17433', 'addr:country': 'CA', 'cuisine': 'american', 'addr:street': '56 Avenue', 'addr:postcode': 'V3S 2X6', 'addr:unit': '116', 'addr:city': 'Surrey'}",False,False,True
1448,49.1036075,-122.492109,2016-10-10T22:43:25.000-07:00,restaurant,Lotus Garden Express,"{'cuisine': 'vietnamese', 'addr:housenumber': '26426', 'addr:street': '56 Avenue'}",False,False,True
1449,49.1772664,-122.6731048,2020-02-10T02:41:55.000-08:00,restaurant,Zythos,"{'cuisine': 'greek', 'addr:housenumber': '19829', 'addr:street': 'Telegraph Trail'}",False,False,True
1450,49.1328835,-122.846132,2019-08-24T00:12:34.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '7195', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'King George Boulevard', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",False,False,True
1451,49.0744556,-122.2800353,2016-10-13T02:43:48.000-07:00,vending_machine,,"{'vending': 'excrement_bags', 'fee': 'no'}",False,False,True
1453,49.0513372,-122.691921,2017-02-16T08:51:53.000-08:00,cafe,Tim Hortons,"{'opening_hours': '24/7', 'addr:housenumber': '2711', 'addr:street': '192 Street', 'internet_access': 'wlan'}",False,False,True
1454,49.0513337,-122.692377,2016-10-10T23:19:47.000-07:00,restaurant,Kalamaki Greek Grill,"{'cuisine': 'greek', 'addr:housenumber': '2711', 'addr:street': '192 Street'}",False,False,True
1455,49.1997306,-122.7784622,2019-09-13T13:56:59.000-07:00,fast_food,A&W,"{'website': 'https://web.aw.ca/en/our-menu', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'burger;chicken;coffee_shop', 'addr:postcode': 'V4N 1P2', 'addr:unit': '101', 'addr:city': 'Surrey', 'addr:housenumber': '16033', 'smoking': 'no', 'opening_hours': 'Mo-Su 06:00-22:00', 'outdoor_seating': 'yes', 'addr:street': '108 Avenue'}",False,False,True
1456,49.184021,-123.1384133,2020-05-02T14:32:12.000-07:00,post_depot,Richmond Delivery Facility,"{'addr:housenumber': '7680', 'addr:street': 'River Road', 'addr:postcode': 'V6X 1X0', 'operator': 'Canada Post'}",False,False,True
1457,49.2753143,-122.7987904,2016-10-11T04:06:59.000-07:00,telephone,,{},False,False,True
1458,49.2469792,-122.817383,2019-09-09T04:26:19.000-07:00,post_box,,"{'post_box:type': 'community', 'collection_times:signed': 'no'}",False,False,True
1459,49.2328293,-122.4617799,2016-10-11T23:50:56.000-07:00,post_box,,{},False,False,True
1460,49.1255297,-123.178667,2016-10-12T18:04:14.000-07:00,community_centre,Steveston Community Centre,{'name:en': 'Steveston Community Centre'},False,False,True
1461,49.2012847,-122.9125513,2016-10-12T21:37:46.000-07:00,restaurant,Hub Restaurant New West,"{'cuisine': 'american', 'addr:housenumber': '800', 'addr:street': 'Carnarvon Street', 'addr:unit': '344'}",False,False,True
1462,49.2018963,-122.9126506,2019-07-26T07:37:15.000-07:00,restaurant,The Old Spaghetti Factory,"{'wheelchair': 'limited', 'addr:housenumber': '50', 'website': 'http://www.osf.ca', 'phone': '+1-604-524-9788', 'cuisine': 'italian', 'addr:street': 'Eighth Street'}",False,False,True
1463,49.1854445,-122.8473073,2019-06-25T02:51:54.000-07:00,clinic,Central City Medical Clinic,"{'addr:housenumber': '10153', 'website': 'https://www.denninghealth.ca/', 'phone': '+1-604-951-0885', 'opening_hours': 'Mo-Th 08:00-21:00; Fr 09:00-21:00; Sa 08:30-18:00; Su 08:30-14:30', 'addr:street': 'King George Boulevard', 'addr:unit': '3110', 'operator': 'Denning Health Group', 'healthcare': 'clinic'}",False,False,True
1464,49.1666633,-123.1334576,2017-07-19T23:18:55.000-07:00,dentist,Richmond Dental Centre,"{'addr:housenumber': '8211', 'addr:street': 'Cook Road'}",False,False,True
1465,49.1667899,-123.1334773,2017-07-19T23:18:55.000-07:00,dentist,Buswell Dental Centre,"{'addr:housenumber': '101-6480', 'addr:street': 'Buswell Street'}",False,False,True
1466,49.04975,-122.3118654,2016-12-11T18:15:14.000-08:00,vending_machine,,"{'vending': 'sweets', 'payment:coins': 'yes', 'quantity': '16', 'level': '0', 'fee': 'yes'}",False,False,True
1467,49.2814683,-123.1172443,2019-10-28T15:41:35.000-07:00,restaurant,Glowbal,"{'website': 'https://www.glowbalgroup.com/glowbal', 'air_conditioning': 'yes', 'level': '0', 'addr:postcode': 'V6E 1A3', 'addr:city': 'Vancouver', 'addr:housenumber': '590', 'bar': 'yes', 'phone': '+1-604-602-0835', 'smoking': 'no', 'opening_hours': 'Mo-We 11:00-00:00; Th 11:00-01:00; Fr 11:00-14:00; Sa 10:00-14:00; Su 10:00-00:00', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'West Georgia Street', 'email': 'info@glowbal.ca'}",False,False,True
1469,49.215424,-123.1414876,2009-08-21T00:29:11.000-07:00,school,,{},False,False,True
1470,49.2081236,-123.1407827,2019-05-29T17:48:57.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'wheelchair': 'limited', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}",False,False,True
1471,49.2601826,-123.0056472,2019-09-23T20:22:13.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}",False,False,True
1472,49.265883,-123.0242786,2019-09-23T20:23:08.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '3695', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': ""McDonald's""}",False,False,True
1473,49.2956217,-123.1384083,2017-08-15T11:43:41.000-07:00,fountain,,{},False,False,True
1474,49.2874239,-123.1422793,2015-08-04T11:33:46.000-07:00,drinking_water,,{},False,False,True
1475,49.125282,-123.1847472,2010-04-13T02:54:58.000-07:00,cafe,Steveston's Coffee Co.,{},False,False,True
1476,49.1239129,-123.1863673,2014-03-24T02:19:11.000-07:00,fast_food,Pajo's Fish and Chips,"{'cuisine': 'fish_and_chips', 'url': 'http://www.pajos.com'}",False,False,True
1477,49.3142909,-122.9966506,2010-04-13T22:18:25.000-07:00,parking,,{},False,False,True
1478,49.2467974,-123.068237,2019-10-28T18:00:55.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",False,False,True
1479,49.2500768,-123.0754182,2019-06-02T20:53:56.000-07:00,bank,CIBC,"{'brand:wikidata': 'Q666694', 'addr:housenumber': '1427', 'addr:street': 'Kingsway', 'brand': 'CIBC', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce'}",False,False,True
